,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster
4460,0.697,0.289,1,-13.957,1,0.267,0.00495,0.901,0.0954,0.478,83.609,1
4461,0.258,0.338,10,-14.309,0,0.0365,0.736,0.944,0.106,0.0958,83.926,0
4462,0.786,0.343,4,-12.59,0,0.175,0.362,0.932,0.11,0.38,91.485,2
4463,0.587,0.828,11,-5.108,1,0.161,0.00327,0.0,0.331,0.494,123.907,6
4464,0.875,0.407,4,-10.505,1,0.0376,0.0769,0.000785,0.116,0.777,109.088,4
4465,0.723,0.881,5,-7.178,0,0.0743,0.349,0.000274,0.705,0.658,136.306,6
4466,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,4
4467,0.543,0.87,9,-6.514,1,0.0428,0.358,0.000939,0.792,0.754,100.804,6
4468,0.737,0.88,6,-6.449,1,0.0433,0.00379,0.00351,0.417,0.329,115.998,6
4469,0.569,0.493,0,-9.112,0,0.0381,0.106,0.0,0.624,0.616,143.221,6
4470,0.652,0.917,6,-6.72,1,0.0548,0.0082,0.0,0.0509,0.459,132.975,4
4471,0.674,0.857,6,-5.328,1,0.0346,0.0557,0.196,0.0942,0.278,117.028,4
4472,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,4
4473,0.797,0.737,0,-13.87,1,0.0341,0.00258,0.133,0.0404,0.964,120.495,4
4474,0.775,0.866,9,-3.598,1,0.0295,0.135,0.0376,0.152,0.875,131.338,4
4475,0.603,0.886,0,-7.301,0,0.0465,0.0418,0.000171,0.295,0.727,114.045,3
4476,0.562,0.979,6,-4.058,0,0.0537,0.00566,0.00155,0.721,0.827,128.169,6
4477,0.737,0.709,9,-8.766,0,0.0382,0.16,1.02e-06,0.12,0.961,117.623,3
4478,0.461,0.952,0,-3.923,0,0.0471,0.000727,0.0156,0.376,0.534,128.052,6
4479,0.694,0.881,1,-4.053,0,0.0701,0.0153,0.0196,0.0851,0.924,121.554,3
4480,0.701,0.792,7,-8.644,0,0.0549,0.142,1.28e-06,0.764,0.9,133.451,6
4481,0.773,0.617,5,-12.933,1,0.0356,0.0833,0.000952,0.0653,0.974,125.06,4
4482,0.676,0.577,10,-12.031,1,0.0365,0.186,0.0,0.148,0.934,91.98,4
4483,0.591,0.898,6,-4.779,1,0.0336,0.0523,2.66e-06,0.411,0.478,107.092,6
4484,0.791,0.658,7,-11.128,1,0.0445,0.00653,0.0,0.0472,0.842,120.066,4
4485,0.863,0.452,6,-10.839,0,0.0678,0.0376,0.0215,0.0532,0.544,99.102,3
4486,0.627,0.905,4,-9.921,0,0.037,0.0331,0.0199,0.255,0.644,113.247,3
4487,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,4
4488,0.667,0.93,7,-4.585,1,0.0608,0.0108,0.0,0.176,0.893,115.57,4
4489,0.695,0.884,6,-2.278,0,0.0753,0.0561,0.0,0.213,0.914,103.014,3
4490,0.68,0.877,5,-10.241,0,0.0353,0.191,0.000656,0.349,0.922,108.674,3
4491,0.623,0.734,9,-5.95,1,0.107,0.0162,1.9e-06,0.145,0.372,107.853,4
4492,0.749,0.562,0,-8.45,1,0.0281,0.215,1.1e-06,0.105,0.807,115.008,4
4493,0.425,0.954,1,-3.756,0,0.0476,0.00414,0.0,0.0555,0.933,178.043,3
4494,0.358,0.938,0,-5.577,1,0.0483,0.00375,9.2e-06,0.117,0.944,182.836,4
4495,0.742,0.696,6,-7.871,1,0.0735,0.19,0.0,0.151,0.84,126.432,4
4496,0.7,0.709,7,-5.006,1,0.0838,0.0048,0.0,0.029,0.624,122.019,4
4497,0.677,0.824,0,-5.752,1,0.0449,0.0268,0.0164,0.363,0.696,122.223,4
4498,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001,4
4499,0.676,0.695,11,-13.395,0,0.0392,0.326,1.09e-05,0.0462,0.691,114.93,3
4500,0.803,0.411,6,-16.013,1,0.0521,0.312,0.00344,0.0411,0.654,126.236,4
4501,0.694,0.577,4,-14.63,1,0.0308,0.015,0.00836,0.0853,0.845,114.478,4
4502,0.873,0.593,7,-8.942,1,0.103,0.078,0.00697,0.104,0.495,123.091,4
4503,0.682,0.862,7,-7.775,1,0.0463,0.00733,0.00792,0.371,0.519,123.71,6
4504,0.716,0.758,0,-9.395,1,0.0271,0.0569,0.00515,0.353,0.857,120.774,4
4505,0.792,0.562,7,-11.379,1,0.0929,0.0152,7.53e-05,0.428,0.592,126.221,6
4506,0.236,0.578,7,-5.477,1,0.0404,0.327,0.00015,0.206,0.227,75.367,5
4507,0.449,0.313,2,-10.328,1,0.0272,0.658,0.0,0.116,0.211,157.864,5
4508,0.584,0.275,6,-11.356,1,0.0292,0.795,5.01e-05,0.0924,0.266,103.088,5
4509,0.373,0.438,0,-9.13,1,0.0295,0.522,0.00023,0.344,0.431,139.531,5
4510,0.465,0.407,10,-8.243,1,0.0294,0.677,0.000123,0.085,0.269,80.399,5
4511,0.565,0.478,7,-7.732,1,0.0258,0.765,0.00993,0.167,0.304,111.954,5
4512,0.638,0.36,0,-9.021,1,0.0334,0.867,0.00137,0.673,0.178,114.815,6
4513,0.309,0.383,0,-8.27,0,0.0326,0.715,0.000169,0.17,0.15,95.662,5
4514,0.524,0.185,1,-12.967,1,0.0324,0.923,5.23e-05,0.139,0.557,90.857,5
4515,0.605,0.299,6,-11.192,0,0.0264,0.751,0.474,0.0943,0.181,109.008,5
4516,0.686,0.644,7,-5.574,1,0.0371,0.0418,0.000305,0.153,0.691,123.923,4
4517,0.657,0.539,0,-7.5,0,0.0291,0.00603,1.13e-05,0.158,0.615,130.051,3
4518,0.398,0.175,1,-11.153,1,0.0391,0.858,0.000475,0.111,0.173,99.896,5
4519,0.598,0.224,10,-10.761,1,0.0288,0.95,8.5e-06,0.25,0.246,102.046,5
4520,0.585,0.404,2,-8.188,1,0.0477,0.458,6.42e-06,0.121,0.43,125.267,5
4521,0.638,0.67,9,-6.413,1,0.0272,0.00765,1.64e-06,0.149,0.859,105.006,4
4522,0.53,0.623,4,-11.117,1,0.0405,0.179,2.02e-06,0.117,0.32,103.085,4
4523,0.73,0.205,2,-15.489,1,0.0957,0.872,0.0593,0.095,0.206,124.989,5
4524,0.563,0.612,10,-6.785,1,0.0369,0.0406,6.33e-06,0.432,0.341,134.896,6
4525,0.4,0.628,4,-6.801,1,0.034,0.169,0.00126,0.129,0.399,155.757,4
4526,0.553,0.447,5,-11.243,1,0.0281,0.278,0.128,0.115,0.305,150.04,5
4527,0.453,0.14,10,-15.756,1,0.0679,0.934,0.00108,0.192,0.227,79.65,5
4528,0.426,0.274,0,-16.649,1,0.146,0.856,0.00658,0.111,0.169,100.255,5
4529,0.32,0.242,9,-15.74,0,0.0339,0.718,0.000358,0.104,0.345,170.959,5
4530,0.621,0.369,7,-8.141,1,0.0256,0.187,0.000651,0.0939,0.31,131.869,5
4531,0.639,0.388,0,-7.009,1,0.0274,0.525,8.26e-05,0.0859,0.441,110.961,5
4532,0.508,0.345,5,-5.826,1,0.0242,0.222,0.0,0.156,0.264,91.018,5
4533,0.385,0.525,7,-7.086,1,0.0286,0.615,4.06e-05,0.143,0.39,108.888,5
4534,0.542,0.297,10,-11.512,1,0.0327,0.88,1.55e-06,0.115,0.04,105.026,5
4535,0.647,0.2,10,-13.742,1,0.0311,0.856,0.0162,0.111,0.522,136.153,5
4536,0.468,0.964,0,-3.061,1,0.076,0.244,0.0,0.147,0.271,81.496,4
4537,0.582,0.434,0,-14.961,1,0.065,0.554,0.142,0.109,0.2,100.519,5
4538,0.336,0.48,9,-8.536,1,0.031,0.615,0.00158,0.309,0.62,130.727,5
4539,0.56,0.777,7,-5.024,1,0.0477,0.0995,0.00019,0.197,0.81,157.957,4
4540,0.326,0.265,5,-13.401,0,0.0423,0.967,0.0414,0.692,0.257,147.702,6
4541,0.261,0.264,8,-17.216,0,0.0398,0.777,0.808,0.112,0.097,129.928,0
4542,0.463,0.785,1,-3.599,1,0.0304,0.352,0.000139,0.221,0.401,78.02,4
4543,0.617,0.634,2,-7.317,1,0.038,0.324,2.73e-06,0.156,0.574,87.027,4
4544,0.489,0.567,0,-6.428,1,0.0315,0.42,1.08e-05,0.237,0.393,70.923,5
4545,0.604,0.773,2,-8.083,1,0.0266,0.115,0.00635,0.0771,0.731,117.077,4
4546,0.478,0.1,9,-21.955,0,0.0388,0.931,0.00566,0.137,0.564,88.936,5
4547,0.692,0.422,2,-10.533,1,0.0333,0.0811,0.0,0.0848,0.468,74.375,4
4548,0.77,0.115,7,-19.668,1,0.0632,0.89,5.85e-06,0.105,0.353,138.966,5
4549,0.594,0.521,1,-7.584,1,0.0301,0.793,0.746,0.367,0.483,82.028,5
4550,0.534,0.403,2,-9.147,1,0.0391,0.199,0.0225,0.11,0.0739,123.404,5
4551,0.537,0.712,5,-5.597,1,0.0286,0.289,0.00568,0.08,0.704,159.871,4
4552,0.608,0.302,1,-11.239,1,0.0311,0.884,0.0,0.145,0.672,104.963,5
4553,0.439,0.0928,1,-18.456,1,0.0372,0.895,0.000102,0.251,0.236,86.284,5
4554,0.533,0.29,9,-9.363,1,0.053,0.878,0.0,0.113,0.353,83.46,5
4555,0.743,0.0262,4,-27.691,1,0.0363,0.91,0.0241,0.0878,0.333,100.053,5
4556,0.63,0.441,9,-9.252,1,0.0302,0.0786,0.0,0.0937,0.192,97.068,5
4557,0.397,0.209,2,-13.117,1,0.0305,0.951,0.573,0.0889,0.151,76.354,0
4558,0.535,0.153,9,-14.438,0,0.0285,0.88,0.0,0.0821,0.297,110.031,5
4559,0.327,0.249,2,-10.109,1,0.03,0.0736,0.0094,0.105,0.0461,144.318,5
4560,0.669,0.627,2,-9.116,1,0.0347,0.922,0.765,0.0875,0.69,162.089,2
4561,0.469,0.469,5,-9.119,1,0.0269,0.243,0.0,0.111,0.357,141.924,5
4562,0.246,0.187,7,-12.762,1,0.0335,0.769,0.0267,0.114,0.0773,57.918,5
4563,0.788,0.541,6,-5.987,0,0.0387,0.125,0.000231,0.0679,0.928,118.058,3
4564,0.477,0.324,2,-12.013,1,0.0275,0.465,0.000632,0.0936,0.407,96.75,5
4565,0.448,0.205,4,-14.87,1,0.0367,0.901,0.000338,0.112,0.269,126.918,5
4566,0.52,0.463,7,-10.509,1,0.0354,0.595,0.0428,0.0743,0.468,150.017,5
4567,0.511,0.59,8,-8.104,1,0.0274,0.199,0.0,0.103,0.395,85.034,4
4568,0.553,0.147,2,-17.166,1,0.0531,0.852,0.0,0.192,0.261,119.77,5
4569,0.589,0.612,4,-8.786,0,0.026,0.437,9.03e-05,0.286,0.481,96.038,3
4570,0.626,0.595,4,-5.67,0,0.0275,0.635,1.15e-06,0.0852,0.205,133.96,5
4571,0.394,0.0767,5,-15.467,1,0.0398,0.898,0.0,0.105,0.146,100.756,5
4572,0.294,0.366,5,-12.346,1,0.036,0.528,0.0594,0.122,0.105,87.027,5
4573,0.635,0.415,2,-9.445,1,0.0252,0.64,0.000153,0.0734,0.386,92.127,5
4574,0.737,0.195,4,-11.417,1,0.0468,0.923,0.0,0.0961,0.252,104.938,5
4575,0.684,0.341,6,-8.829,0,0.0332,0.861,0.0,0.14,0.427,120.109,5
4576,0.54,0.677,9,-6.349,1,0.0286,0.368,0.0,0.224,0.748,98.339,4
4577,0.398,0.418,0,-9.488,1,0.0289,0.45,0.014,0.0908,0.215,129.946,5
4578,0.655,0.186,1,-16.174,1,0.0437,0.92,1.38e-05,0.111,0.63,122.384,5
4579,0.37,0.217,7,-13.983,1,0.0352,0.737,0.00103,0.132,0.218,179.652,5
4580,0.455,0.332,6,-14.149,0,0.0407,0.435,0.0183,0.0667,0.17,118.87,5
4581,0.542,0.386,4,-9.016,1,0.0253,0.8,0.0,0.093,0.188,97.961,5
4582,0.646,0.257,10,-14.181,1,0.0375,0.942,2.3e-05,0.0831,0.381,120.078,5
4583,0.58,0.336,5,-12.515,1,0.0252,0.791,0.883,0.111,0.217,97.795,5
4584,0.822,0.29,4,-11.771,1,0.0336,0.816,0.0,0.189,0.533,103.065,5
4585,0.441,0.709,6,-3.91,1,0.0333,0.084,0.0,0.0851,0.28,131.889,4
4586,0.546,0.427,5,-10.482,0,0.152,0.526,0.0,0.113,0.438,170.131,3
4587,0.619,0.916,10,-2.752,0,0.0468,0.0483,4.88e-06,0.246,0.785,114.019,3
4588,0.492,0.708,10,-4.639,1,0.0334,0.0975,0.0,0.12,0.697,161.989,4
4589,0.591,0.814,4,-4.986,1,0.0468,0.015,0.0,0.117,0.815,149.9,4
4590,0.636,0.866,4,-5.796,1,0.0553,0.243,5.42e-06,0.371,0.963,85.004,4
4591,0.57,0.395,10,-7.435,1,0.0325,0.719,0.0,0.144,0.13,153.77,5
4592,0.602,0.928,1,-3.601,1,0.0859,0.016,0.0,0.105,0.429,123.121,4
4593,0.471,0.846,0,-5.269,1,0.0389,0.00279,2.86e-06,0.145,0.539,100.089,4
4594,0.614,0.837,1,-3.967,1,0.0255,0.45,2.49e-05,0.115,0.862,96.977,4
4595,0.641,0.78,3,-5.138,1,0.0852,0.0206,0.0,0.143,0.693,98.004,4
4596,0.404,0.692,10,-4.451,1,0.0299,0.0419,0.0,0.146,0.334,68.794,4
4597,0.526,0.729,5,-4.363,1,0.0333,0.147,0.0,0.103,0.543,140.978,4
4598,0.79,0.325,4,-11.689,1,0.127,0.509,0.0,0.155,0.539,126.877,5
4599,0.626,0.84,10,-6.945,0,0.0533,0.117,0.0,0.216,0.737,144.087,3
4600,0.567,0.868,8,-4.699,1,0.0605,0.0931,0.0,0.0986,0.517,154.07,4
4601,0.494,0.782,3,-4.228,1,0.0409,0.0443,0.0,0.0921,0.44,75.932,4
4602,0.529,0.755,1,-5.864,1,0.125,0.222,0.0,0.0986,0.528,96.86,4
4603,0.468,0.807,0,-4.495,1,0.0649,0.401,0.0,0.423,0.667,74.738,6
4604,0.599,0.899,4,-3.574,1,0.0492,0.129,0.0,0.333,0.792,91.036,4
4605,0.472,0.937,0,-4.028,0,0.0567,0.00717,0.0,0.11,0.454,140.073,3
4606,0.455,0.451,0,-7.544,1,0.0452,0.749,0.0,0.0776,0.27,104.662,5
4607,0.528,0.718,7,-6.954,1,0.0337,0.1,0.0,0.304,0.51,155.759,4
4608,0.472,0.701,2,-4.563,1,0.0369,0.0387,0.0,0.107,0.515,79.805,4
4609,0.508,0.848,7,-5.563,1,0.0318,0.0303,0.0,0.49,0.753,147.117,6
4610,0.617,0.84,2,-6.936,1,0.0802,0.0914,1.36e-06,0.0451,0.721,85.998,4
4611,0.678,0.528,10,-7.317,1,0.0551,0.289,0.0,0.0734,0.614,79.018,4
4612,0.501,0.815,1,-4.865,1,0.0436,0.0513,0.0,0.106,0.46,160.087,4
4613,0.432,0.883,8,-4.267,1,0.0776,0.0148,1.67e-06,0.338,0.624,136.079,6
4614,0.432,0.488,3,-7.128,1,0.0305,0.298,9.5e-05,0.158,0.222,176.038,5
4615,0.464,0.859,0,-5.802,1,0.0351,0.0643,0.00162,0.116,0.633,159.908,4
4616,0.54,0.87,8,-4.635,1,0.0487,0.0678,0.0,0.12,0.494,97.991,4
4617,0.516,0.481,6,-6.587,1,0.0254,0.00865,1.18e-05,0.226,0.196,144.097,4
4618,0.714,0.766,6,-4.42,1,0.0365,0.0957,0.00183,0.0595,0.665,114.964,4
4619,0.59,0.846,4,-4.251,1,0.0396,0.182,0.0,0.53,0.733,146.028,6
4620,0.582,0.797,5,-4.926,1,0.0334,0.23,0.0,0.132,0.595,135.973,4
4621,0.556,0.726,10,-5.054,1,0.0312,0.139,0.0,0.106,0.441,142.107,4
4622,0.533,0.708,3,-5.032,1,0.0434,0.571,0.000294,0.363,0.389,142.032,6
4623,0.464,0.755,4,-5.707,1,0.0354,0.00838,0.0,0.0989,0.449,155.973,4
4624,0.59,0.633,2,-5.452,1,0.0328,0.619,0.0,0.157,0.751,179.856,4
4625,0.553,0.609,1,-6.436,1,0.0469,0.151,0.0,0.112,0.471,73.903,4
4626,0.675,0.444,2,-7.179,1,0.0286,0.82,0.0,0.0969,0.293,117.903,5
4627,0.575,0.644,6,-5.68,0,0.0309,0.271,0.0,0.131,0.626,80.07,3
4628,0.635,0.747,4,-6.227,1,0.0293,0.00313,0.0,0.346,0.753,104.027,4
4629,0.593,0.552,1,-5.838,1,0.028,0.18,1.71e-05,0.11,0.39,115.0,4
4630,0.534,0.632,3,-5.833,1,0.03,0.515,0.0,0.0922,0.227,143.866,5
4631,0.342,0.47,11,-6.87,1,0.0386,0.615,0.0,0.241,0.319,87.669,5
4632,0.548,0.547,0,-7.647,1,0.026,0.071,7.64e-05,0.331,0.51,109.898,4
4633,0.515,0.69,9,-5.631,1,0.0274,0.0598,0.0,0.193,0.254,145.087,4
4634,0.463,0.76,2,-5.958,1,0.11,0.0379,0.0,0.115,0.65,123.899,4
4635,0.515,0.838,7,-3.82,1,0.0306,0.0423,0.000211,0.115,0.328,156.033,4
4636,0.645,0.732,3,-5.089,1,0.0453,0.00853,2.62e-05,0.198,0.708,95.02,4
4637,0.502,0.662,9,-4.041,1,0.0293,0.00322,0.00274,0.119,0.4,110.917,4
4638,0.473,0.802,10,-4.497,1,0.037,0.00036,0.0,0.304,0.453,145.983,6
4639,0.632,0.875,2,-3.237,1,0.0367,0.216,5.55e-06,0.385,0.801,133.006,6
4640,0.605,0.786,4,-4.138,1,0.0379,0.00276,0.0,0.347,0.512,116.995,4
4641,0.586,0.559,4,-6.725,1,0.05,0.639,0.0,0.0872,0.437,177.945,5
4642,0.643,0.79,4,-6.079,1,0.0462,0.294,0.0,0.107,0.8,95.987,4
4643,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,5
4644,0.596,0.679,4,-6.395,1,0.0394,0.723,0.0,0.116,0.479,131.912,5
4645,0.591,0.703,10,-6.211,1,0.0256,0.0435,2.34e-06,0.145,0.402,95.993,4
4646,0.487,0.65,0,-5.195,1,0.0253,0.191,0.0,0.0933,0.456,151.964,4
4647,0.403,0.711,8,-4.189,1,0.0569,0.137,0.0,0.109,0.801,203.803,4
4648,0.581,0.441,1,-6.829,1,0.0268,0.77,2.75e-05,0.111,0.337,82.125,5
4649,0.574,0.798,6,-5.356,1,0.0485,0.0152,0.0,0.111,0.58,105.034,4
4650,0.544,0.829,9,-2.84,1,0.0404,0.107,0.0,0.317,0.815,90.048,4
4651,0.617,0.704,6,-7.61,0,0.0258,0.171,0.0,0.0924,0.57,91.541,3
4652,0.659,0.683,3,-5.623,1,0.0312,0.513,4.93e-06,0.133,0.397,139.931,4
4653,0.706,0.358,6,-8.331,1,0.0347,0.677,0.0,0.107,0.478,75.991,5
4654,0.516,0.745,2,-8.352,1,0.0774,0.564,0.0,0.275,0.826,186.006,4
4655,0.57,0.618,10,-4.966,1,0.0445,0.153,0.0,0.159,0.286,138.034,4
4656,0.551,0.402,11,-7.431,1,0.0262,0.676,0.0,0.0928,0.382,103.313,5
4657,0.523,0.837,7,-4.494,1,0.0335,0.301,0.0,0.172,0.523,82.006,4
4658,0.612,0.57,11,-6.642,0,0.0347,0.278,0.0,0.0963,0.334,77.004,3
4659,0.562,0.683,7,-4.427,1,0.0296,0.00531,0.0,0.107,0.385,132.003,4
4660,0.582,0.724,5,-3.21,1,0.0319,0.0142,0.0,0.0484,0.495,76.986,4
4661,0.563,0.847,1,-4.493,1,0.0468,0.0891,0.0,0.121,0.666,96.06,4
4662,0.519,0.552,2,-5.023,1,0.0259,0.18,0.0,0.149,0.331,89.957,4
4663,0.478,0.873,4,-3.637,1,0.122,0.0486,0.0,0.374,0.739,104.365,6
4664,0.551,0.801,6,-5.069,1,0.0303,0.013,6.03e-06,0.265,0.625,128.027,4
4665,0.661,0.633,7,-5.986,1,0.0348,0.038,2.75e-06,0.124,0.613,81.984,4
4666,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,4
4667,0.583,0.867,11,-4.17,1,0.0637,0.143,0.0,0.0863,0.962,160.096,4
4668,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,5
4669,0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,4
4670,0.637,0.853,1,-4.664,1,0.109,0.216,0.0,0.0357,0.861,93.87,4
4671,0.517,0.743,9,-4.336,1,0.0363,0.243,3.36e-06,0.107,0.664,76.979,4
4672,0.591,0.45,0,-6.369,1,0.0266,0.671,2.23e-05,0.159,0.344,135.893,5
4673,0.474,0.594,11,-5.756,1,0.0289,0.0292,0.0,0.133,0.503,86.131,4
4674,0.375,0.428,0,-7.387,1,0.029,0.109,0.0,0.105,0.361,78.516,5
4675,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68e-06,0.142,0.306,118.024,4
4676,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,5
4677,0.466,0.536,6,-6.227,1,0.0429,0.0951,0.0,0.114,0.377,75.998,4
4678,0.643,0.756,6,-5.8,0,0.0305,0.0215,0.000268,0.101,0.934,90.001,3
4679,0.533,0.907,11,-3.793,1,0.0406,0.0292,0.0,0.386,0.7,150.99,6
4680,0.686,0.619,11,-7.358,1,0.0367,0.0554,2.23e-05,0.113,0.641,114.036,4
4681,0.629,0.615,4,-7.645,1,0.0326,0.00709,0.0,0.0905,0.639,99.968,4
4682,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,4
4683,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,4
4684,0.416,0.546,7,-7.728,1,0.0297,0.492,0.0,0.0845,0.418,159.929,5
4685,0.523,0.64,4,-6.15,1,0.0295,0.0512,5.52e-05,0.0675,0.48,144.022,4
4686,0.366,0.651,4,-3.842,1,0.031,0.000415,0.00526,0.271,0.257,151.343,6
4687,0.559,0.812,11,-5.347,1,0.0371,0.0322,0.0,0.196,0.472,127.915,4
4688,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,4
4689,0.53,0.848,8,-3.833,1,0.0427,0.0366,0.0,0.172,0.749,143.953,4
4690,0.624,0.515,1,-5.64,1,0.0279,0.0903,0.0,0.0785,0.361,140.004,4
4691,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,4
4692,0.491,0.907,7,-3.594,1,0.0481,0.0491,0.0,0.242,0.631,199.943,4
4693,0.646,0.887,9,-4.452,1,0.0381,0.127,0.000259,0.0698,0.522,110.963,4
4694,0.588,0.684,1,-5.154,1,0.0288,0.508,0.0,0.141,0.121,85.997,5
4695,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,4
4696,0.555,0.89,6,-5.533,1,0.0309,0.0414,0.131,0.147,0.513,96.987,4
4697,0.53,0.524,4,-5.751,1,0.0327,0.544,0.0,0.11,0.514,150.05,4
4698,0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,4
4699,0.362,0.882,3,-3.717,1,0.0973,0.0791,0.0,0.15,0.864,199.811,4
4700,0.563,0.688,7,-4.474,1,0.0262,0.0763,0.0,0.0863,0.622,108.008,4
4701,0.725,0.438,6,-9.602,1,0.0575,0.593,0.0,0.0842,0.76,83.984,5
4702,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,5
4703,0.801,0.759,11,-5.398,1,0.0378,0.657,0.0,0.0897,0.821,129.971,4
4704,0.392,0.37,9,-10.888,1,0.0298,0.205,0.0096,0.0821,0.512,48.718,5
4705,0.599,0.807,4,-4.679,1,0.0402,0.202,0.0,0.196,0.812,172.017,4
4706,0.601,0.806,7,-4.579,1,0.0345,0.0527,0.0,0.185,0.711,89.87,4
4707,0.515,0.6,1,-7.172,1,0.03,0.0442,0.0,0.192,0.527,76.473,4
4708,0.633,0.782,2,-4.311,1,0.0345,0.0266,0.0,0.139,0.542,127.991,4
4709,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,4
4710,0.629,0.464,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.051,5
4711,0.579,0.511,8,-6.788,1,0.0293,0.254,0.0,0.099,0.594,78.003,4
4712,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,4
4713,0.516,0.896,7,-4.632,1,0.0384,0.0389,0.0,0.145,0.625,144.007,4
4714,0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,4
4715,0.7,0.706,3,-5.479,1,0.0265,0.39,0.0,0.366,0.648,97.028,4
4716,0.535,0.749,9,-5.344,1,0.0525,0.113,0.0,0.108,0.705,169.778,4
4717,0.677,0.556,9,-6.544,1,0.0306,0.263,0.0,0.105,0.521,80.006,4
4718,0.5,0.665,8,-7.157,1,0.0355,0.0237,6.41e-05,0.0994,0.32,154.997,4
4719,0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,4
4720,0.673,0.842,3,-4.627,1,0.0366,0.06,0.000257,0.178,0.898,125.57,4
4721,0.579,0.731,7,-5.659,1,0.0323,0.244,0.0,0.297,0.618,133.582,4
4722,0.609,0.569,9,-6.359,1,0.0371,0.285,0.0,0.0586,0.787,86.583,4
4723,0.641,0.637,7,-10.92,1,0.0262,0.0495,0.000138,0.267,0.793,147.502,4
4724,0.628,0.496,1,-7.103,1,0.0233,0.242,1.2e-05,0.147,0.266,85.523,5
4725,0.736,0.321,6,-13.474,1,0.0444,0.799,0.00897,0.0619,0.342,84.928,5
4726,0.671,0.501,4,-13.119,1,0.0594,0.342,0.0,0.194,0.86,87.04,4
4727,0.583,0.816,4,-5.165,1,0.0743,0.13,0.0,0.0776,0.811,90.086,4
4728,0.59,0.398,1,-16.012,1,0.38,0.781,0.0,0.0683,0.724,109.634,1
4729,0.684,0.45,7,-10.422,1,0.0332,0.704,0.00191,0.243,0.639,102.902,5
4730,0.625,0.848,2,-4.008,1,0.0314,0.105,0.0,0.23,0.716,137.993,4
4731,0.589,0.501,0,-11.665,1,0.031,0.168,0.0,0.0741,0.969,131.064,4
4732,0.506,0.11,5,-17.615,1,0.0307,0.35,0.00144,0.139,0.208,70.554,5
4733,0.325,0.887,0,-4.199,1,0.0569,0.144,1.35e-06,0.431,0.705,202.339,6
4734,0.681,0.638,4,-7.818,1,0.0367,0.699,0.000629,0.0581,0.677,96.882,4
4735,0.483,0.844,2,-5.043,1,0.0314,0.00481,7.29e-05,0.405,0.543,151.977,6
4736,0.421,0.476,0,-7.692,1,0.0298,0.268,0.0,0.0816,0.3,169.784,5
4737,0.683,0.38,0,-13.874,1,0.0393,0.702,0.0148,0.112,0.891,119.386,5
4738,0.704,0.38,10,-12.586,1,0.0372,0.706,0.0,0.105,0.657,133.372,5
4739,0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,4
4740,0.604,0.605,4,-8.516,1,0.0352,0.115,1.22e-05,0.305,0.647,147.925,4
4741,0.529,0.496,7,-9.007,1,0.029,0.173,0.0,0.251,0.278,136.859,4
4742,0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,5
4743,0.363,0.361,9,-14.398,1,0.0499,0.623,0.00119,0.154,0.612,187.711,5
4744,0.707,0.401,4,-14.222,1,0.0533,0.275,0.000296,0.201,0.602,136.188,4
4745,0.595,0.473,8,-9.828,1,0.0347,0.702,0.0,0.0725,0.716,204.016,4
4746,0.69,0.416,7,-7.865,1,0.0335,0.617,1.37e-06,0.102,0.479,82.45,5
4747,0.259,0.59,3,-8.343,1,0.0363,0.472,0.00128,0.135,0.474,201.016,4
